rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,h_X_1_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_each_k,0.821869299236175,0.856962088565722,0.837593105306678,0.838808164369525,0.0460585988432382,0.105577735388876,1.86002670892825,0.67055434772012,0.0633109128393212,0.095343952559303,0.0829563697442551,0.0805370783809598,0.150725241596948,0.137791695830459,0.0723232831967713,0.125359404901347,0.234909791816841,0.234909791816841,0.234909791816841,0.182769830019581,0.182769830019581,0.182769830019581,,1787.763,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,QRD1w,2019-02-08T15:36:33.198795Z
empirical_AIC_full,0.708849655708816,0.771877434861032,0.783146783952316,0.754624624840722,0.0644492692071969,0.10374567705477,0.74576880213678,0.304654582799582,0.103480163674857,0.152058337612891,0.110767191286136,0.122101897524628,0.301996814479119,0.329086184205235,0.113029984956628,0.265978000466118,0.155055277140327,0.306360924610708,0.0513380085582331,2.58408898585676,0.0849206846370947,0.189781132072985,,2070.748,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,QRD1w,2019-02-08T15:36:33.198795Z
empirical_independence,0,0,0,0,0.236219970822608,0.81731204942103,3.98584648564588,1.67979283529651,0.355418311205446,0.666564210867348,0.510793398894205,0.510925306988999,0.428490505602455,0.456724778122824,0.28592666830084,0.416074203315143,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.54700000000048,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,QRD1w,2019-02-08T15:36:33.198795Z
Gaussian,0.531755852943178,0.760104192692812,0.631415356290141,0.641091800642044,0.149791625592537,0.176552407950094,2.465446987569,0.93059700703721,0.16642254397877,0.159905959488101,0.188270602940769,0.171533035469213,0.196003809259652,0.147991143617512,0.106725534990299,0.154566576795228,,,,,,,,7.26499999999942,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,QRD1w,2019-02-08T15:36:33.198795Z
copula,0.412765653301522,0.566064170234512,0.511793874197152,0.496874565911062,0.173729695914929,0.299363007306271,5.36849558577723,1.94719609633281,0.208713839785406,0.2892460939347,0.249372466359809,0.249110800026638,0.228321664595077,0.210854972907096,0.149827288637138,0.201243006103055,,,,,,,,11.4570000000003,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,QRD1w,2019-02-08T15:36:33.198795Z
treeSHAP,0.00133217555375171,-0.0926103777336394,-0.0137417863664211,-0.0350066628487696,0.250019949000139,0.873125901312925,3.54070882463851,1.55461822498386,0.354944831619902,0.728294974219498,0.517812612659187,0.533684139499529,0.392965673403087,0.480505291540221,0.29779103310506,0.424705291900159,,,,,,,,0.0299999999988358,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1237,QRD1w,2019-02-08T15:36:33.198795Z
empirical_sigma.01,0.930602718238504,0.947489921448084,0.946070819226776,0.941387819637788,0.086106509645389,0.158556548571645,0.169265968510593,0.137976342242542,0.151471000413211,0.231345896550109,0.128920066476238,0.170578987813186,0.12316709453585,0.219845130816087,0.171377718300686,0.180797945006258,0.1,0.1,0.1,0.1,0.1,0.1,,13.3799999999992,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
empirical_AIC_each_k,0.904947126157556,0.950793991854412,0.914070930838394,0.923270682950121,0.0895037565303954,0.246145478112728,0.403573139234014,0.246407457959046,0.20746855680238,0.216789012395748,0.205417199922601,0.20989158970691,0.37001817580827,0.288194733738913,0.299693001877182,0.320305644452677,0.0438230373366494,0.0438230373366494,0.0438230373366494,0.0799564866760946,0.0799564866760946,0.0799564866760946,,2065.926,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
empirical_AIC_full,0.896253427926974,0.946627616513193,0.924708169442913,0.922529737961026,0.0994438291805236,0.215979520673695,0.293671644777624,0.203031664877281,0.226443985448166,0.235144990243421,0.179988415573275,0.213859130421621,0.366099973877721,0.287298905892607,0.223473373881302,0.298044794029981,0.00770243868559096,0.126937229720159,0.0892061817588584,0.229318375825669,0.0532900834503146,0.0752804720105886,,2085.091,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
empirical_independence,0,0,0,0,0.720408675524151,5.00227647474493,1.78162515772306,2.50143676933071,2.18266474663639,4.40574272463484,2.39054375808815,2.99298374311979,1.81387907923884,3.18845793540097,1.44210525016101,2.48043627724857,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.134,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
Gaussian,0.960619585695011,0.975381912543319,0.967770946979421,0.967924148405917,0.0445891736283359,0.233945389222725,0.121457819548751,0.133330794133271,0.0859542420114357,0.108460959706695,0.0770449615274375,0.090486721081856,0.079754799436264,0.125947136419283,0.0668069046716068,0.0949284231685535,,,,,,,,13.0069999999996,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
copula,0.952407919366687,0.95113097524307,0.934616132989593,0.94605167586645,0.0448587090386674,0.418264314306197,0.170434447995842,0.211185823780236,0.103877556617409,0.215304350282844,0.156302995161395,0.158494967353883,0.142499320239449,0.20010880589347,0.114269722411286,0.162431627614446,,,,,,,,18.235999999999,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
treeSHAP,-0.0806645589620902,-0.023058649670633,0.0441275037586455,-0.0198652349580259,0.776788555366621,5.19560843595029,1.73377598623791,2.56872432585161,2.35872843578592,4.50733320266113,2.2850550294179,3.05037222262165,1.81308802318726,3.09534681438828,1.34340197952796,2.43396217584583,,,,,,,,0.0390000000006694,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1237,iKPrr,2019-02-08T15:45:36.544305Z
empirical_sigma.01,0.539381413234087,0.394293476348792,0.438435459901538,0.457370116494806,0.0839996054974826,0.10155240744761,0.175918503191176,0.120490172045423,0.0954403496300454,0.164637968542497,0.134393394455154,0.131490570875899,0.136118483368093,0.284906630288377,0.211294643888418,0.220450129566188,0.1,0.1,0.1,0.1,0.1,0.1,,10.366,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
empirical_AIC_each_k,0.708963058139407,0.591366774699868,0.589942623119417,0.630090818652897,0.0524093607677042,0.0600657396276318,0.125984715913748,0.0794866054363614,0.0603029671066017,0.111071189537201,0.0981347625523064,0.0898363063987029,0.0923396908125344,0.201928711347505,0.163565350378524,0.160149277257613,0.145200226952283,0.145200226952283,0.145200226952283,0.18453350784841,0.18453350784841,0.18453350784841,,2086.794,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
empirical_AIC_full,0.600152669943903,0.415298728176788,0.480613482889996,0.498688293670229,0.070240678511469,0.0905615919355285,0.158022050529048,0.106274773658682,0.0828485216958641,0.158928500582934,0.124299367364639,0.122025463214479,0.115846148106951,0.315140608344835,0.221622121537368,0.233580271585845,0.120404494748936,0.283337666463091,0.107288199983074,0.302843982597935,0.10132998977871,0.253263675622462,,1971.875,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
empirical_independence,0,0,0,0,0.167036327095984,0.269946292059411,0.262971309313098,0.233317976156164,0.20720038741847,0.271811450122837,0.239319588148478,0.239443808563262,0.239849521092067,0.199782175794851,0.138934461723009,0.198374142382035,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.67599999999948,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
Gaussian,0.269655559913598,0.429172743902626,0.431853296838398,0.376893866884874,0.155461629316869,0.137613026290827,0.134044478213778,0.142373044607158,0.151327650934828,0.155157384249467,0.13596863500855,0.147484556730949,0.163823470741856,0.125315338884867,0.10763879792207,0.134130609370635,,,,,,,,7.76000000000022,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
copula,0.209101992450649,0.240324172355086,0.218170723618183,0.222532296141306,0.158781469542872,0.228434797677354,0.19019862254404,0.192471629921422,0.163874373572722,0.20648858833543,0.187107060426119,0.18582334077809,0.165986464399546,0.149242786589696,0.112706302902395,0.14494008416893,,,,,,,,12.348,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
treeSHAP,-0.000848952827684457,-0.141114344165728,-0.0329195955377926,-0.0582942975104018,0.170173715576752,0.336193447646749,0.284692963567466,0.263686708930322,0.207376290773266,0.310167944643656,0.247197892194597,0.254914042537173,0.229305764667071,0.202965863397964,0.139604272199824,0.198240877824462,,,,,,,,0.0259999999998399,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1237,Dakc5,2019-02-08T15:50:53.127315Z
empirical_sigma.01,0.879115116702916,0.910676666526691,0.890291731456944,0.893361171562184,0.215094063303019,0.678409709235219,0.349661526143269,0.414388432893836,0.115035945359514,0.192731895842789,0.169487246379912,0.159085029194072,0.139059408074453,0.324252379355134,0.209538819326589,0.2383614946876,0.1,0.1,0.1,0.1,0.1,0.1,,11.518,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
empirical_AIC_each_k,0.87325485160467,0.896771305710498,0.863640689858984,0.87788894905805,0.204304766808854,0.676637836726311,0.317615085126819,0.399519229553995,0.120612665270617,0.222735327737589,0.210660183603163,0.18466939220379,0.191638899202236,0.450688126206671,0.432467260381182,0.378711181408763,0.119457883825187,0.119457883825187,0.119457883825187,0.110980756090266,0.110980756090266,0.110980756090266,,1789.306,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
empirical_AIC_full,0.858029693683078,0.876667586725742,0.834837842912768,0.856511707773863,0.274408993387357,0.81401476945902,0.514425742285738,0.534283168377372,0.135101163641863,0.266112883441783,0.25515742416348,0.218790490415708,0.218376987336619,0.458802804886591,0.355808833693044,0.361854398085248,0.13145132558654,0.171587822787899,0.039258025150843,0.440199644200575,0.0652622316728542,0.140713407603592,,2061.517,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
empirical_independence,0,0,0,0,1.19079003157634,4.74387737843535,4.18430674378125,3.37299138459765,0.951615638134045,2.15768812412694,1.54489035904705,1.55139804043601,0.775429490744702,1.88920057494208,1.27964731898067,1.47182652710126,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.87599999999657,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
Gaussian,0.924263432518523,0.958646494358889,0.924762321296981,0.935890749391464,0.151889248564338,0.0973675117635121,0.456980539077906,0.235412433135252,0.0720721019939684,0.0892279680128405,0.116233964465374,0.0925113448240609,0.0638050107349703,0.0862303188413106,0.0971639279319511,0.0852488121224672,,,,,,,,7.72300000000178,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
copula,0.844491975697017,0.855177633883232,0.829109102606615,0.842926237395621,0.129998897759652,0.388055958016065,1.00793034696537,0.508661734247028,0.147983867782048,0.312481499478114,0.26400769983194,0.241491022364034,0.144678858674173,0.274005654510576,0.238173454648814,0.23526866820891,,,,,,,,13.0989999999983,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
treeSHAP,-0.169351720163746,-0.0973214096125633,-0.00836490384439219,-0.0916793445402338,0.980775176751748,5.27113482608143,4.12173315094824,3.45788105126048,1.11277338338677,2.36767737387126,1.55781321835061,1.67942132520288,0.845263314670221,1.98883424444289,1.28431492713698,1.53724957442377,,,,,,,,0.0450000000018918,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hEWF0,2019-02-08T16:38:08.987311Z
empirical_sigma.01,0.638504781751573,0.762880091139179,0.819379504145815,0.740254792345522,0.105175911533193,0.138527055320573,0.139279114029191,0.127660693627652,0.120076819733628,0.147713351088087,0.105182120442766,0.124324097088161,0.1662283664064,0.221556067871541,0.117385847449322,0.173999698271588,0.1,0.1,0.1,0.1,0.1,0.1,,7.52800000000025,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
empirical_AIC_each_k,0.712489040474466,0.801872710782324,0.863985322055911,0.7927823577709,0.0866262492211784,0.12342208787165,0.116066204238403,0.10870484711041,0.0955016827765199,0.12342298026742,0.0792064719446278,0.0993770449961892,0.162097350674329,0.191943438623498,0.0918751973362793,0.155009305145593,0.169265452081134,0.169265452081134,0.169265452081134,0.146216719813837,0.146216719813837,0.146216719813837,,2287.952,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
empirical_AIC_full,0.627331918770172,0.751130704416146,0.835789210658108,0.738083944614809,0.109186261247625,0.157798187040609,0.120256262493828,0.129080236927354,0.123788077272875,0.155032606963424,0.0956261300295862,0.124815604755295,0.180216770471441,0.22948633271368,0.131539259102642,0.185769969633997,0.112180601867436,0.316376341979978,0.129786808397781,2.77063567574408,0.0949639180968758,0.194719887316303,,1818.429,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
empirical_independence,0,0,0,0,0.262200315136073,0.90670351435662,0.759611633004723,0.642838487499139,0.332167103939696,0.622947907654554,0.582337679593571,0.51248423039594,0.294896776512839,0.57127860559373,0.538852065472744,0.499579772538663,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.36799999999857,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
Gaussian,0.552473861596813,0.690760011111687,0.628722304994131,0.623985392567544,0.145469753445064,0.214693950286869,0.297342305882863,0.219168669871598,0.148653461330702,0.192640404041092,0.216208991394568,0.185834285588787,0.211300510263273,0.215312278766586,0.193069160858781,0.207993691821776,,,,,,,,7.61100000000079,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
copula,0.374134900156564,0.496249765272115,0.459188197581828,0.443190954336836,0.195377065070674,0.365592007076724,0.39020597239332,0.317058348180239,0.207891797671923,0.313810154704226,0.314935090117015,0.278879014164388,0.187425995583721,0.271647581819799,0.274492372157396,0.252070831508068,,,,,,,,11.4959999999992,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
treeSHAP,-0.0791191030289685,-0.127149760226095,-0.000585709686593675,-0.0689515243138857,0.291979454867298,1.04244018868465,0.75756322156381,0.697327621705252,0.358447867259135,0.702155584746178,0.582678760413377,0.547760737472897,0.28571251054819,0.640251298763202,0.551431008435569,0.5327312179162,,,,,,,,0.0240000000012515,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,5Mlhh,2019-02-08T16:43:48.360077Z
empirical_sigma.01,0.934169301780641,0.952672447736138,0.938484279302406,0.941775342939728,0.072551124303606,0.108309037318315,0.295587023772621,0.158815728464847,0.15148180401788,0.224945558584817,0.160576934720326,0.179001432441007,0.154254504175326,0.289564832834922,0.181963246871909,0.218349688699789,0.1,0.1,0.1,0.1,0.1,0.1,,8.84799999999996,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
empirical_AIC_each_k,0.912412645355938,0.945944380969454,0.921162188982786,0.926506405102726,0.0773371765144235,0.110903308080651,0.277244842669115,0.15516177575473,0.201545644350079,0.256923733339972,0.205793476686029,0.221420951458693,0.404140587161025,0.367153776759478,0.33002689489168,0.36798214205247,0.0793457646461773,0.0793457646461773,0.0793457646461773,0.0840744238845585,0.0840744238845585,0.0840744238845585,,1686.49,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
empirical_AIC_full,0.915910648610887,0.946573595843266,0.926866614912297,0.929783619788817,0.0856712076303057,0.114846095974081,0.285180818823848,0.161899374142745,0.193496453655573,0.253933105587447,0.190902986585083,0.212777515276034,0.234784921621065,0.358874027199015,0.241847207021652,0.284801514721872,0.0378384627795032,0.141813422657898,0.0979603391363215,0.183363720176221,0.0464975001634203,0.085812260900368,,2291.111,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
empirical_independence,0,0,0,0,0.839278282252126,2.56449785793278,1.59115265416419,1.66497626478303,2.30108153362002,4.75295145902947,2.61033981069177,3.22145760111376,1.88451277047927,3.97691809761162,2.19832771684691,3.03402897125214,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.9639999999999,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
Gaussian,0.966337036380885,0.978880646252412,0.97091841193954,0.972045364857612,0.0354063020250275,0.0504043371345383,0.180042075316772,0.0886175714921127,0.0774612239508688,0.100379263208358,0.075912827072357,0.0845844380771946,0.0827712007528513,0.0893358249938968,0.053132549254263,0.0772735494483185,,,,,,,,12.7439999999988,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
copula,0.950337313802699,0.956011193956956,0.941617351413455,0.949321953057703,0.0526312871839719,0.0997944235684526,0.269231241142781,0.140552317298402,0.114277890118576,0.209076659863251,0.152398551859085,0.158584367280304,0.11078463524026,0.191627238411714,0.118116907166642,0.149544659082574,,,,,,,,17.2230000000018,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
treeSHAP,-0.0655856485496937,-0.0347991406184491,-0.00714697540854045,-0.0358439215255611,0.866408282584821,2.69244729578476,1.70268847978407,1.75384801938455,2.45199945836822,4.9183500852049,2.62899584512672,3.33311512956661,1.84573950177951,3.93114958865062,2.17578905299519,3.01301083670259,,,,,,,,0.0559999999968568,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1238,JncXY,2019-02-08T16:57:59.743978Z
empirical_sigma.01,0.347480516234462,0.334137094746842,0.499525395759411,0.393714335580238,0.10922535175479,0.386427728947405,0.460148163569161,0.318600414757119,0.118059855505994,0.1697638093237,0.130041168052422,0.139288277627372,0.183697724950505,0.248130682292874,0.20234414864847,0.213553458935274,0.1,0.1,0.1,0.1,0.1,0.1,,13.0290000000005,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,sOAz5,2019-02-08T17:01:35.970364Z
empirical_AIC_each_k,0.608286600749054,0.636855355093036,0.711239064270564,0.652127006704218,0.067823040189561,0.188797351004889,0.294294670920799,0.183638354038417,0.07087240835853,0.0925848515791247,0.0750303992490193,0.079495886395558,0.118020061289512,0.127064201839822,0.109384044799322,0.118355725242408,0.213071014466548,0.213071014466548,0.213071014466548,0.178077748126453,0.178077748126453,0.178077748126453,,2088.188,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,sOAz5,2019-02-08T17:01:35.970364Z
empirical_AIC_full,0.479482062812235,0.405846986035562,0.616049675029608,0.500459574625802,0.0871325354102043,0.348464928490791,0.350263019512942,0.261953494471312,0.0941769157574252,0.151481150513125,0.0997640006309984,0.115140688967183,0.147852925322335,0.232335403222187,0.15457126343595,0.183547109722663,0.18492123069667,0.319857291987,0.172014197263518,0.41850901690845,0.110244985912331,0.229531072385428,,1934.716,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,sOAz5,2019-02-08T17:01:35.970364Z
empirical_independence,0,0,0,0,0.158085255785125,0.705141063707386,0.484567974533579,0.449264764675363,0.180929241874431,0.254953096176992,0.259835697856726,0.231906011969383,0.152012294337937,0.266665229908856,0.268504328727432,0.237432896333247,Inf,Inf,Inf,Inf,Inf,Inf,Inf,13.0149999999994,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,sOAz5,2019-02-08T17:01:35.970364Z
Gaussian,0.211655212546942,0.207094526689036,0.288353734782395,0.235701158006124,0.15206117162143,0.37215101571964,0.568234721250246,0.364148969530439,0.142634624729542,0.202153705396313,0.184911103949949,0.176566478025268,0.191191781818703,0.259127468509297,0.210054424221844,0.222648748614039,,,,,,,,13.1360000000022,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,sOAz5,2019-02-08T17:01:35.970364Z
copula,0.036525120520997,0.135487240861121,0.175799042164033,0.115937134515384,0.174516621817404,0.495463651827913,0.577408879304234,0.415796384316517,0.174320779509195,0.220410204626971,0.21415683105349,0.202962605063219,0.148576074583681,0.233052730193745,0.216323242557483,0.202989704464495,,,,,,,,18.7910000000011,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,sOAz5,2019-02-08T17:01:35.970364Z
