trend,cosyear,sinyear,temp,atemp,windspeed,hum
718,0.978740079966915,-0.20510449986862,7.6275,6.582692,12.334164,62.5417
719,0.982125605868,-0.188226709843244,7.51,6.124322,8.875021,66.7917
720,0.98522010675606,-0.171293144181478,7.353349,3.916622,25.083661,55.6667
721,0.988022665663698,-0.154308820664281,4.494151,-0.416542000000002,27.292182,44.125
722,0.990532452132223,-0.137278772113264,3.554151,1.125086,8.916561,51.5417
723,0.99274872245774,-0.120208044899353,2.871288,1.0874,5.1744368,79.1304
724,0.994670819911521,-0.103101697447434,5.691288,3.43469,11.304642,73.4783
725,0.996298174934608,-0.0859647987374468,3.436651,-1.458022,21.208582,82.3333
726,0.997630305306586,-0.0688024268023196,3.945849,-1.041628,23.458911,65.2917
727,0.998666816288476,-0.0516196672232542,3.906651,0.833036,10.416557,59
728,0.999407400739705,-0.0344216116227456,3.906651,-0.00159999999999982,8.333661,75.2917
729,0.999851839209116,-0.0172133561558353,4.024151,-0.707800000000001,23.500518,48.3333
730,1,0,2.144151,-1.249858,10.374682,57.75
