ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
253118790,0,10JUN66,33,1,7,"$85,030",No,"$290,127",Yes,z_F,Bachelors,Professional,24,Private,"$23,220",4,z_SUV,no,$0,0,No,2,$0,,0,Highly Urban/ Urban
11668406,0,19MAR44,55,0,13,"$35,594",No,"$166,691",z_No,z_F,Bachelors,Manager,43,Private,"$19,760",3,Pickup,no,"$20,437",3,No,1,$0,7,0,Highly Urban/ Urban
91873101,0,26FEB45,54,0,12,"$52,722",No,$0,z_No,M,z_High School,Professional,55,Private,"$12,170",6,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
408998525,0,09DEC42,56,0,12,"$184,068",No,$0,z_No,M,PhD,,31,Commercial,"$27,560",10,Panel Truck,no,"$5,224",3,No,2,$0,13,0,Highly Urban/ Urban
203940003,0,11FEB52,47,0,10,"$42,474",No,"$151,397",Yes,z_F,Masters,Professional,31,Private,"$13,790",17,z_SUV,no,$0,0,No,3,$0,19,0,Highly Urban/ Urban
586065625,0,17OCT46,53,0,12,"$51,435",No,$0,z_No,M,z_High School,Professional,33,Commercial,"$29,260",10,Panel Truck,yes,"$4,099",1,No,3,$0,1,0,Highly Urban/ Urban
396433851,0,27APR66,33,1,9,"$26,177",Yes,"$113,050",z_No,M,z_High School,z_Blue Collar,33,Commercial,"$6,780",10,Pickup,no,"$3,469",3,No,5,"$1,756",7,1,Highly Urban/ Urban
979350625,0,27MAR57,42,1,11,"$44,955",No,"$161,808",Yes,M,Bachelors,Professional,30,Private,"$18,790",13,Minivan,yes,$0,0,No,2,"$3,128",7,1,Highly Urban/ Urban
346578345,0,12SEP50,49,0,8,"$70,135",No,"$237,554",Yes,z_F,Bachelors,Manager,17,Private,"$8,510",9,z_SUV,no,$0,0,No,4,$0,10,0,Highly Urban/ Urban
719424377,0,15OCT68,31,1,11,"$17,398",Yes,$0,z_No,z_F,z_High School,Clerical,26,Private,"$8,550",6,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
922863083,0,02MAR44,55,0,7,"$72,085",No,"$230,667",Yes,M,Bachelors,Manager,5,Private,"$20,040",6,Van,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
610345138,0,18MAR52,47,0,14,"$85,183",No,"$273,069",Yes,z_F,Bachelors,Professional,40,Commercial,"$34,380",7,Van,no,"$6,308",2,No,2,"$5,761",14,1,Highly Urban/ Urban
925682065,2,03MAR38,61,2,14,"$36,611",No,"$172,982",Yes,M,z_High School,Clerical,28,Private,"$8,380",7,z_SUV,yes,"$1,139",3,No,1,"$5,386",1,1,Highly Urban/ Urban
727081747,0,13SEP51,48,0,8,"$113,910",No,$0,z_No,z_F,Masters,Professional,34,Private,"$11,010",7,z_SUV,no,$0,0,Yes,1,$0,15,0,Highly Urban/ Urban
822594569,0,22MAR69,30,1,10,"$69,357",No,"$227,852",Yes,z_F,z_High School,z_Blue Collar,33,Commercial,"$11,440",4,Sports Car,no,$0,0,No,0,"$2,051",8,1,Highly Urban/ Urban
575673144,0,29APR38,61,0,12,"$179,536",No,"$481,375",z_No,M,PhD,Doctor,45,Private,"$7,600",1,z_SUV,no,$0,0,No,0,"$6,612",19,1,Highly Urban/ Urban
480603491,0,24DEC60,38,0,11,,No,"$428,605",Yes,M,PhD,Manager,49,Private,"$22,280",6,Van,yes,$0,0,No,0,$0,15,0,Highly Urban/ Urban
428787729,0,06JUL52,47,0,7,"$97,611",No,"$265,828",Yes,z_F,Bachelors,Professional,12,Private,"$15,960",7,z_SUV,no,$808,1,No,0,$0,1,0,Highly Urban/ Urban
862544054,0,09NOV67,32,3,13,"$54,464",Yes,"$197,379",z_No,z_F,Bachelors,Clerical,34,Private,"$10,150",3,z_SUV,no,"$6,474",3,No,0,$0,7,0,Highly Urban/ Urban
976268034,1,23FEB56,43,3,17,"$32,505",No,"$162,586",Yes,z_F,<High School,z_Blue Collar,29,Commercial,"$3,750",6,Sports Car,no,"$6,714",1,No,11,"$5,724",1,1,Highly Urban/ Urban
917837016,0,25NOV55,43,0,5,$263,No,$0,z_No,M,z_High School,Student,26,Private,"$16,170",3,Minivan,yes,"$42,604",1,No,0,$0,1,0,Highly Urban/ Urban
938303236,0,13NOV54,45,1,9,"$24,178",No,"$115,381",Yes,z_F,<High School,Clerical,67,Private,"$19,100",6,z_SUV,no,"$7,727",3,Yes,2,"$3,347",1,1,Highly Urban/ Urban
833179867,0,22JUL49,50,0,16,"$90,015",No,"$265,405",Yes,z_F,Masters,Professional,49,Private,"$15,500",10,Minivan,no,"$9,082",1,No,0,$0,15,0,Highly Urban/ Urban
789498504,0,31DEC58,40,2,0,,Yes,$0,z_No,z_F,Bachelors,Student,70,Commercial,"$5,500",4,Sports Car,no,"$8,149",3,No,5,$0,11,0,z_Highly Rural/ Rural
517971287,0,25JUL46,53,0,12,"$58,108",No,"$236,411",Yes,M,Bachelors,Professional,14,Private,"$6,800",10,Pickup,yes,$0,0,No,0,$0,13,0,Highly Urban/ Urban
77874375,0,12FEB51,48,0,13,"$208,667",No,"$482,291",z_No,M,PhD,Manager,31,Commercial,"$24,880",6,Panel Truck,no,"$12,014",1,Yes,3,$0,6,0,Highly Urban/ Urban
673320205,1,19DEC43,55,1,17,"$83,076",No,"$254,660",Yes,M,z_High School,Professional,31,Private,"$13,000",4,Minivan,no,"$22,887",2,No,6,$0,1,0,Highly Urban/ Urban
322263865,0,27SEP48,51,0,12,"$81,284",No,"$231,329",Yes,M,Masters,Lawyer,26,Private,"$26,860",1,Minivan,yes,$0,0,No,0,$0,16,0,Highly Urban/ Urban
160125365,0,13OCT43,56,0,11,,No,$0,z_No,z_F,Bachelors,Professional,46,Private,"$22,460",4,z_SUV,no,"$37,932",2,Yes,0,$0,13,0,Highly Urban/ Urban
41376025,0,20JAN46,53,0,13,"$44,405",No,"$178,233",Yes,z_F,z_High School,Clerical,24,Private,"$11,240",1,Sports Car,no,"$29,959",3,Yes,5,$0,5,0,Highly Urban/ Urban
88953342,3,12SEP62,37,4,,,No,$0,Yes,z_F,z_High School,Student,41,Commercial,"$24,380",7,z_SUV,no,$0,0,No,1,$0,,0,z_Highly Rural/ Rural
214157071,0,23MAY38,61,0,14,"$62,706",No,"$196,195",z_No,z_F,Masters,Lawyer,45,Private,"$13,870",4,Sports Car,no,"$8,081",1,Yes,4,"$9,945",12,1,Highly Urban/ Urban
590633552,0,04MAR63,36,0,0,$0,No,$0,Yes,M,Bachelors,Home Maker,35,Private,"$1,500",4,z_SUV,no,$0,0,No,0,$0,12,0,Highly Urban/ Urban
664291918,1,16MAR62,37,2,0,,No,"$64,066",Yes,z_F,z_High School,Home Maker,35,Private,"$5,390",1,z_SUV,no,"$4,650",2,No,4,"$5,381",,1,Highly Urban/ Urban
993602712,1,25JUN57,42,2,14,"$34,084",No,"$121,601",Yes,M,<High School,Clerical,38,Private,"$4,910",1,Pickup,no,$0,0,No,1,"$6,076",,1,Highly Urban/ Urban
211002793,0,25JUN71,28,3,0,$0,Yes,$0,z_No,M,Bachelors,Student,33,Commercial,"$3,830",1,Minivan,yes,"$4,311",1,No,0,"$6,914",12,1,Highly Urban/ Urban
813580541,0,20DEC57,41,2,15,"$97,285",No,"$235,369",Yes,M,Bachelors,z_Blue Collar,44,Commercial,"$20,380",6,Van,no,$0,0,No,3,$0,11,0,z_Highly Rural/ Rural
983067335,1,09MAY54,45,1,12,"$67,633",No,"$211,342",Yes,z_F,z_High School,z_Blue Collar,29,Private,"$6,000",4,Sports Car,no,"$4,339",3,No,3,"$2,559",10,1,Highly Urban/ Urban
742200775,0,28OCT47,52,0,11,"$137,357",No,"$327,227",z_No,z_F,Masters,Lawyer,11,Private,"$17,750",10,Minivan,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
309489992,0,03OCT48,51,0,12,,No,"$467,883",z_No,z_F,Bachelors,Professional,29,Commercial,"$44,590",1,Panel Truck,no,"$8,331",2,No,5,"$2,707",9,1,Highly Urban/ Urban
474471712,2,27MAY61,38,2,6,"$83,053",Yes,$0,z_No,z_F,Bachelors,Manager,29,Private,"$20,120",9,z_SUV,no,"$5,068",2,No,3,$0,7,0,Highly Urban/ Urban
321071750,0,22DEC63,35,0,9,"$55,424",No,$0,z_No,z_F,<High School,z_Blue Collar,64,Private,"$16,260",4,z_SUV,no,$0,0,No,0,$0,4,0,Highly Urban/ Urban
80119422,2,31DEC54,44,3,12,"$47,543",No,"$187,957",Yes,M,z_High School,z_Blue Collar,19,Commercial,"$20,380",4,Van,no,"$7,039",1,No,3,$0,1,0,Highly Urban/ Urban
773276018,0,26APR47,52,1,11,"$35,681",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,28,Commercial,"$15,210",3,z_SUV,no,$0,0,No,1,$0,6,0,Highly Urban/ Urban
716593188,0,27MAY45,54,0,16,"$49,268",No,"$209,157",Yes,M,Masters,Lawyer,20,Private,"$20,570",10,Minivan,no,$0,0,No,5,$0,12,0,Highly Urban/ Urban
665731103,0,29NOV61,37,0,12,"$58,561",No,"$182,367",Yes,M,Masters,Lawyer,15,Private,"$5,590",7,Minivan,yes,"$2,942",3,No,3,$0,20,0,Highly Urban/ Urban
291203527,0,23APR38,61,0,14,"$59,690",No,"$232,227",Yes,z_F,PhD,Lawyer,44,Private,"$13,570",10,Sports Car,no,$0,0,No,0,"$4,037",14,1,Highly Urban/ Urban
598961480,0,23SEP45,54,0,15,"$103,598",No,"$308,889",Yes,z_F,Masters,Manager,16,Private,"$34,170",7,Pickup,no,$0,0,No,2,$0,21,0,Highly Urban/ Urban
327616370,1,24JAN57,42,3,12,"$106,194",Yes,$0,z_No,z_F,Masters,,33,Commercial,"$18,760",6,Pickup,no,$0,0,No,0,"$1,620",8,1,Highly Urban/ Urban
208718812,0,30JUL48,51,0,7,"$63,265",No,$0,z_No,M,z_High School,z_Blue Collar,37,Private,"$17,890",10,Minivan,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
792861571,0,11MAY60,39,0,9,"$54,960",No,"$215,876",Yes,M,z_High School,z_Blue Collar,5,Commercial,"$10,450",4,Pickup,no,$0,0,No,2,"$5,216",5,1,Highly Urban/ Urban
44904730,0,30NOV49,49,0,11,,No,"$365,908",Yes,z_F,Masters,Manager,26,Private,"$10,150",17,z_SUV,no,$0,0,No,0,$0,20,0,Highly Urban/ Urban
700186218,0,27MAY50,49,0,11,"$60,079",No,"$194,764",Yes,z_F,Bachelors,Manager,33,Private,"$17,310",6,Minivan,no,$0,0,No,3,$0,5,0,Highly Urban/ Urban
91779998,0,30JUN64,35,1,12,"$31,616",Yes,"$133,918",z_No,z_F,z_High School,Clerical,47,Private,"$14,430",1,z_SUV,no,$0,0,Yes,0,$0,7,0,z_Highly Rural/ Rural
802668981,0,11MAR53,46,0,10,"$140,919",No,"$365,826",Yes,z_F,Masters,Lawyer,49,Private,"$22,700",13,Minivan,no,$0,0,No,2,$0,10,0,z_Highly Rural/ Rural
941449901,0,12JAN64,35,2,7,"$50,872",No,"$190,621",Yes,z_F,z_High School,z_Blue Collar,46,Commercial,"$14,980",6,z_SUV,no,"$35,500",1,Yes,0,"$4,174",4,1,Highly Urban/ Urban
934440703,0,15OCT46,53,0,13,"$114,845",No,"$351,686",Yes,z_F,Bachelors,Manager,54,Commercial,"$24,930",6,Pickup,no,$0,0,Yes,0,$0,7,0,Highly Urban/ Urban
342060486,0,03OCT48,51,0,0,$0,No,$0,Yes,M,z_High School,Student,34,Commercial,"$26,580",7,Panel Truck,yes,"$5,921",5,No,0,"$3,737",1,1,Highly Urban/ Urban
630117299,0,02JUN46,53,0,12,"$35,168",No,"$175,879",z_No,M,<High School,z_Blue Collar,41,Private,"$11,250",1,Pickup,yes,"$5,103",3,No,0,"$5,139",,1,Highly Urban/ Urban
848022328,0,30SEP42,57,0,6,"$79,670",No,"$242,651",Yes,M,z_High School,z_Blue Collar,5,Commercial,"$9,470",6,Pickup,yes,$0,0,No,2,$0,,0,Highly Urban/ Urban
610877471,0,19AUG45,54,0,,"$35,638",No,"$188,539",Yes,z_F,PhD,Doctor,34,Private,"$12,340",1,Sports Car,no,"$1,278",2,No,0,$0,10,0,Highly Urban/ Urban
687348918,0,21SEP45,54,0,6,"$52,409",No,"$212,452",z_No,M,Bachelors,Clerical,40,Private,"$12,140",3,Pickup,yes,"$1,986",4,No,2,"$3,351",7,1,Highly Urban/ Urban
631501439,0,13AUG63,36,0,10,"$39,019",No,"$182,970",Yes,z_F,z_High School,Professional,46,Private,"$14,420",3,z_SUV,no,"$1,414",1,No,0,"$4,440",,1,Highly Urban/ Urban
295508006,0,06JUN51,48,0,8,"$81,389",No,"$247,569",Yes,z_F,Bachelors,Professional,48,Private,"$14,440",10,z_SUV,no,$0,0,No,0,$0,11,0,Highly Urban/ Urban
333566924,0,08AUG51,48,0,12,"$118,753",No,"$325,325",Yes,M,Bachelors,Professional,47,Private,"$13,380",6,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
24505453,0,26AUG47,52,0,14,"$94,022",No,"$273,130",Yes,z_F,Masters,Lawyer,13,Private,"$23,260",10,Sports Car,no,$0,0,No,4,$0,15,0,Highly Urban/ Urban
754825259,0,06MAR35,64,0,12,"$12,291",No,"$119,621",Yes,M,<High School,Clerical,33,Private,"$15,280",1,z_SUV,no,"$6,247",2,No,2,"$4,420",3,1,Highly Urban/ Urban
122348719,0,19FEB53,46,0,10,"$189,106",No,"$486,942",z_No,z_F,PhD,Manager,5,Private,"$6,100",1,z_SUV,no,"$32,969",1,Yes,1,$0,12,0,Highly Urban/ Urban
908401209,0,18MAR67,32,0,14,"$57,511",No,"$207,946",Yes,M,Bachelors,z_Blue Collar,39,Commercial,"$1,500",1,Minivan,no,$0,0,No,3,$0,,0,z_Highly Rural/ Rural
31306688,0,03MAR63,36,0,11,$907,No,$0,Yes,M,<High School,Student,43,Private,"$8,160",1,Pickup,no,"$5,386",1,No,4,"$2,829",5,1,Highly Urban/ Urban
79366041,1,20SEP33,66,3,11,"$182,270",No,"$438,521",Yes,z_F,PhD,Doctor,9,Private,"$35,810",1,Sports Car,no,$0,0,No,1,$0,17,0,Highly Urban/ Urban
34682975,0,07DEC58,40,0,10,"$78,188",No,"$242,904",z_No,z_F,Bachelors,z_Blue Collar,42,Commercial,"$40,860",13,Pickup,no,$0,0,No,0,$0,9,0,Highly Urban/ Urban
546761106,0,27JUN46,53,0,11,"$55,861",No,$0,z_No,M,<High School,z_Blue Collar,12,Private,"$1,500",6,Minivan,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
988086614,0,31MAY53,46,0,11,"$56,460",No,"$199,879",Yes,z_F,Bachelors,Manager,5,Commercial,"$24,120",6,Pickup,no,"$7,688",4,No,3,$0,7,0,Highly Urban/ Urban
156913960,0,01AUG46,53,1,10,"$37,172",Yes,"$195,043",z_No,z_F,z_High School,z_Blue Collar,5,Commercial,"$20,960",1,Minivan,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
599944840,0,14JUL55,44,1,,"$86,624",No,"$276,152",Yes,z_F,Masters,Lawyer,35,Private,"$18,560",4,Sports Car,no,$0,0,No,7,$0,14,0,Highly Urban/ Urban
590320189,0,16DEC39,59,0,9,"$98,537",No,,Yes,M,PhD,Manager,5,Private,"$17,780",18,Van,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
981848801,0,22SEP66,33,0,12,"$22,962",No,$0,z_No,M,z_High School,z_Blue Collar,27,Commercial,"$25,380",6,Panel Truck,yes,$0,0,No,0,$0,5,0,Highly Urban/ Urban
439724155,0,17JAN53,46,0,13,"$63,903",No,"$210,314",Yes,M,Bachelors,Professional,30,Commercial,"$20,950",1,Van,no,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
599212303,0,29JUL70,29,0,,"$86,159",No,"$232,132",Yes,M,Bachelors,z_Blue Collar,29,Commercial,"$16,250",1,Van,yes,$0,0,No,2,$0,8,0,z_Highly Rural/ Rural
918606594,0,22DEC53,45,0,10,"$48,344",No,$0,z_No,M,Masters,,59,Commercial,"$24,350",13,Panel Truck,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
412455186,0,21MAR44,55,0,6,"$65,629",No,"$252,950",Yes,z_F,Bachelors,z_Blue Collar,5,Commercial,"$22,750",4,Minivan,no,$0,0,No,0,$0,3,0,Highly Urban/ Urban
186986294,0,09AUG56,43,0,12,"$116,044",No,$0,z_No,z_F,Bachelors,Professional,25,Private,"$16,900",4,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
113155864,0,11APR68,31,2,14,"$137,663",No,"$303,237",Yes,z_F,PhD,,46,Private,"$14,300",1,Minivan,no,$0,0,No,1,$0,11,0,Highly Urban/ Urban
228820933,0,19DEC52,46,0,0,$0,No,$0,Yes,z_F,z_High School,Student,5,Private,"$13,420",1,z_SUV,no,$0,0,Yes,2,$0,12,0,Highly Urban/ Urban
792318698,1,25OCT57,42,4,15,"$9,950",No,$0,Yes,z_F,z_High School,Student,37,Private,"$18,800",8,Sports Car,no,"$7,942",3,No,7,"$3,693",1,1,Highly Urban/ Urban
740252220,0,23MAY55,44,2,0,$0,No,$0,Yes,M,z_High School,Student,25,Private,"$15,070",9,Minivan,yes,$0,0,No,2,"$2,778",9,1,z_Highly Rural/ Rural
495332659,0,16APR52,47,0,10,"$29,630",No,"$137,970",z_No,M,Bachelors,Professional,27,Commercial,"$20,780",6,Van,yes,$0,0,No,2,$0,6,0,z_Highly Rural/ Rural
27615664,0,02JUN57,42,2,13,"$118,052",Yes,$0,z_No,z_F,Masters,Lawyer,30,Private,"$28,930",7,Sports Car,no,"$2,568",2,No,0,$0,14,0,Highly Urban/ Urban
727081747,0,13SEP51,48,0,,"$113,910",No,$0,z_No,z_F,Masters,Professional,8,Private,"$17,690",1,Minivan,no,$0,0,No,2,$0,15,0,Highly Urban/ Urban
542042023,0,30APR53,46,0,15,,No,"$109,034",Yes,M,z_High School,Clerical,21,Private,"$6,100",1,Pickup,no,$0,0,No,2,$0,1,0,Highly Urban/ Urban
654179975,0,16JUL68,31,4,0,$0,No,"$87,889",Yes,M,Masters,Home Maker,66,Private,"$7,860",6,z_SUV,no,"$1,105",2,No,2,$0,15,0,z_Highly Rural/ Rural
166671902,0,28FEB63,36,1,,"$61,320",Yes,$0,z_No,z_F,Bachelors,Manager,34,Private,"$11,580",4,z_SUV,no,"$23,198",3,Yes,5,"$3,698",12,1,Highly Urban/ Urban
672549561,0,12FEB46,53,0,11,"$48,421",No,"$201,603",z_No,M,Masters,Professional,36,Private,"$25,290",13,Minivan,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
885444449,0,07APR64,35,0,5,"$18,004",No,$0,z_No,M,z_High School,Clerical,36,Private,"$15,290",4,Minivan,yes,$0,0,Yes,0,"$3,442",1,1,Highly Urban/ Urban
906260126,0,07OCT50,49,0,10,"$57,714",No,$0,z_No,M,Bachelors,Manager,5,Commercial,"$21,450",10,Van,yes,$0,0,No,5,$0,1,0,Highly Urban/ Urban
340184897,0,23JUN41,58,0,8,"$38,462",No,,Yes,M,Bachelors,z_Blue Collar,56,Commercial,"$11,150",4,Minivan,yes,"$10,353",3,No,2,$0,5,0,Highly Urban/ Urban
105136025,0,28JUL52,47,0,,"$25,620",No,"$141,115",Yes,M,z_High School,Clerical,64,Private,"$8,760",6,Minivan,yes,$0,0,No,0,$0,10,0,z_Highly Rural/ Rural
594389933,0,20JUL61,38,4,14,"$40,248",No,"$166,402",Yes,M,z_High School,z_Blue Collar,27,Commercial,"$11,520",1,Minivan,yes,$0,0,No,1,"$4,487",9,1,Highly Urban/ Urban
747464251,0,27SEP66,33,4,0,$0,No,$0,Yes,M,<High School,Student,5,Commercial,"$8,700",4,Pickup,no,$0,0,No,0,"$4,575",1,1,Highly Urban/ Urban
994969966,0,30JUL74,25,1,11,"$3,355",Yes,$0,z_No,M,Bachelors,Student,27,Commercial,"$10,060",4,Pickup,yes,$0,0,No,0,"$8,199",5,1,Highly Urban/ Urban
826620112,0,25AUG54,45,2,15,"$35,441",No,"$143,569",Yes,z_F,Masters,Lawyer,39,Private,"$6,000",1,z_SUV,no,"$9,611",2,No,6,"$7,108",15,1,Highly Urban/ Urban
23033371,0,01NOV39,60,0,12,"$32,603",No,$0,z_No,M,PhD,Lawyer,38,Private,"$12,840",1,Minivan,no,"$8,294",4,No,0,$0,15,0,Highly Urban/ Urban
611794581,0,15DEC39,59,0,14,"$110,323",No,"$327,486",Yes,M,Bachelors,Professional,10,Commercial,"$40,760",15,Panel Truck,yes,"$5,169",2,No,4,$0,13,0,Highly Urban/ Urban
84153294,0,29DEC50,48,0,10,"$49,602",No,"$196,320",Yes,M,z_High School,Clerical,10,Commercial,"$17,030",13,Van,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
768526807,0,14APR55,44,2,14,"$16,800",No,"$136,818",Yes,z_F,<High School,Clerical,47,Private,"$7,580",6,z_SUV,no,$0,0,No,0,$0,5,0,Highly Urban/ Urban
779624178,0,10OCT44,55,0,10,"$20,046",No,"$154,672",Yes,z_F,Masters,Manager,26,Private,"$39,580",13,Minivan,no,$0,0,No,0,$0,20,0,Highly Urban/ Urban
544650035,0,26SEP53,46,0,6,"$182,650",No,"$419,730",Yes,M,Masters,,59,Commercial,"$34,540",1,Panel Truck,yes,$0,0,No,0,$0,13,0,Highly Urban/ Urban
978471226,0,08DEC58,40,2,,"$44,029",No,"$142,645",Yes,z_F,<High School,z_Blue Collar,5,Private,"$9,900",17,z_SUV,no,$0,0,No,0,$0,6,0,Highly Urban/ Urban
838396174,0,01MAY47,52,0,10,"$61,988",No,"$209,789",Yes,z_F,Masters,Lawyer,24,Private,"$12,900",4,z_SUV,no,$0,0,No,0,$0,23,0,Highly Urban/ Urban
302505662,0,31DEC44,54,0,9,"$76,799",No,$0,z_No,z_F,Masters,Manager,45,Private,"$20,410",6,z_SUV,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
643381847,0,10JUN45,54,0,12,"$52,088",No,,Yes,M,z_High School,z_Blue Collar,36,Commercial,"$10,470",1,Pickup,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
361377688,0,25DEC57,41,0,8,"$67,014",No,,z_No,M,Bachelors,Professional,39,Private,"$24,050",1,Minivan,yes,"$5,296",2,No,2,$0,5,0,Highly Urban/ Urban
880356169,0,24MAY53,46,0,13,"$43,220",No,"$204,282",Yes,z_F,Masters,Lawyer,28,Private,"$6,100",1,z_SUV,no,"$2,882",1,No,4,$0,12,0,Highly Urban/ Urban
310091630,0,02APR43,56,2,14,"$69,098",No,"$224,600",Yes,z_F,Bachelors,Professional,21,Private,"$11,800",1,z_SUV,no,$0,0,No,0,$0,11,0,Highly Urban/ Urban
342681462,0,31MAR55,44,0,11,"$89,782",No,"$237,927",Yes,z_F,Masters,Lawyer,45,Private,"$10,260",11,z_SUV,no,$0,0,No,0,$0,12,0,Highly Urban/ Urban
467598138,0,31MAY63,36,2,13,"$76,845",Yes,$0,z_No,z_F,z_High School,Professional,34,Private,"$17,420",6,Minivan,no,$0,0,Yes,0,$0,11,0,z_Highly Rural/ Rural
419897982,0,12MAY45,54,0,6,"$55,977",No,$0,z_No,M,Bachelors,Professional,45,Commercial,"$9,790",1,Pickup,yes,"$6,193",1,No,4,"$2,379",8,1,Highly Urban/ Urban
911091980,0,18JUN43,56,0,,"$1,336",No,"$108,929",z_No,M,Masters,Manager,18,Private,"$16,140",1,Minivan,yes,$0,0,No,2,$0,12,0,Highly Urban/ Urban
684167517,0,17APR49,50,0,12,"$78,100",No,"$240,000",Yes,M,Masters,Lawyer,28,Private,"$13,380",25,Minivan,yes,$0,0,No,0,$0,15,0,Highly Urban/ Urban
270126263,0,18DEC51,47,0,12,,No,$0,z_No,M,Masters,Professional,40,Commercial,"$21,360",6,Van,no,$0,0,No,2,$0,20,0,Highly Urban/ Urban
678962396,2,18APR59,40,2,15,"$40,015",Yes,"$145,021",z_No,M,z_High School,z_Blue Collar,15,Commercial,"$25,120",1,Panel Truck,no,$0,0,No,2,"$4,274",1,1,Highly Urban/ Urban
187608911,0,07OCT46,53,0,14,"$62,405",No,"$225,899",Yes,M,z_High School,Professional,39,Private,"$11,400",14,Pickup,yes,$0,0,No,0,$0,6,0,Highly Urban/ Urban
241109397,0,26MAR51,48,0,6,"$105,356",No,,Yes,M,Bachelors,Professional,55,Commercial,"$16,840",6,Van,yes,"$2,605",3,No,5,$0,8,0,Highly Urban/ Urban
699856275,0,26JAN54,45,0,11,"$86,810",No,"$284,565",Yes,z_F,Bachelors,Professional,44,Private,"$17,670",1,z_SUV,no,$0,0,No,1,$0,8,0,Highly Urban/ Urban
912211587,0,08MAR51,48,0,9,"$53,412",No,"$160,356",Yes,M,z_High School,z_Blue Collar,37,Commercial,"$11,640",1,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
698216344,1,24JUN58,41,2,13,"$7,594",No,$0,Yes,z_F,<High School,Student,57,Private,"$5,600",7,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
715325953,0,03MAY65,34,3,,"$30,432",Yes,"$138,584",z_No,M,z_High School,Clerical,40,Commercial,"$16,420",1,Van,yes,"$3,367",1,No,4,$0,1,0,Highly Urban/ Urban
835345367,0,13JUL55,44,0,0,$0,No,"$115,329",Yes,z_F,z_High School,Home Maker,65,Private,"$5,900",1,z_SUV,no,"$3,218",1,No,7,"$2,953",7,1,Highly Urban/ Urban
539230454,0,02MAR56,43,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,20,Private,"$1,620",1,z_SUV,no,$0,0,No,1,$0,6,0,z_Highly Rural/ Rural
285369696,2,14DEC54,44,2,,"$81,966",No,"$249,463",Yes,z_F,Bachelors,z_Blue Collar,23,Commercial,"$19,600",1,Minivan,no,"$3,592",3,No,6,$0,8,0,Highly Urban/ Urban
214961196,2,14DEC58,40,2,12,,No,"$119,431",Yes,z_F,<High School,Clerical,47,Private,"$14,810",8,Minivan,no,$858,2,No,0,$0,6,0,Highly Urban/ Urban
474000400,0,19FEB51,48,0,0,$0,No,"$100,592",z_No,z_F,Masters,Home Maker,20,Private,"$8,470",6,Sports Car,no,"$21,949",2,No,0,$0,22,0,Highly Urban/ Urban
82813664,0,29MAR63,36,1,13,"$40,834",No,"$205,130",Yes,z_F,z_High School,z_Blue Collar,48,Private,"$10,080",3,Sports Car,no,$0,0,Yes,0,$0,1,0,z_Highly Rural/ Rural
725255498,0,12FEB59,40,0,14,"$79,282",No,"$203,516",Yes,z_F,Bachelors,Professional,27,Private,"$21,350",6,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
878765573,0,21APR53,46,0,12,"$38,392",No,"$210,039",Yes,M,<High School,z_Blue Collar,52,Private,"$9,940",4,Pickup,yes,"$5,629",1,No,2,$0,1,0,Highly Urban/ Urban
667938178,0,25FEB60,39,0,11,"$23,919",No,$0,z_No,z_F,<High School,Clerical,29,Private,"$5,400",6,Sports Car,no,"$4,031",1,No,4,"$5,499",6,1,Highly Urban/ Urban
331898973,0,08SEP60,39,2,13,"$79,484",No,"$239,904",Yes,z_F,Bachelors,z_Blue Collar,19,Commercial,"$5,400",1,z_SUV,no,$0,0,No,2,$0,4,0,z_Highly Rural/ Rural
