rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_independence,0.442383967722047,0.293369331292164,0.548854381984885,0.428202560333032,1.07396407351387,0.92468764385989,1.04580174455629,1.01481782064335,0.987754194175076,0.723692782552084,0.819551447952959,0.850324619762348,Inf,Inf,Inf,Inf,Inf,Inf,2.83899999999994,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1236,a2djN,2019-01-04T01:29:51.303961Z
Gaussian,0.0738978916542881,0.0494510895910267,0.0363432668934211,0.0532307493795787,0.15799927137646,0.113269066895523,0.0728003133204364,0.114689550530806,0.107478800991076,0.0673082641837225,0.0627527789865205,0.0885639126103356,,,,,,,4.9120000000039,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1236,a2djN,2019-01-04T01:29:51.303961Z
copula,0.0734011200025004,0.0792481882359132,0.0600062585039514,0.0708851889141217,0.208257823945529,0.168883764118606,0.152736634892952,0.176626074319029,0.270375382359088,0.33334140194377,0.159262180610034,0.264460805827123,,,,,,,10.7540000000008,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1236,a2djN,2019-01-04T01:29:51.303961Z
empirical_sigma.01,0.0927800546131913,0.0519370269162195,0.917715666732517,0.354144249420643,0.21719926599423,0.205976270156685,0.264259798259304,0.229145111470073,0.340650561694981,0.276052606329301,0.35902187415931,0.327065418932429,0.1,0.1,0.1,0.1,0.1,0.1,2.958000000006,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,rAU9i,2019-01-04T01:29:33.877533Z
empirical_AIC_each_k,0.205950380088836,0.0827046209287355,1.00564147503507,0.431432158684214,0.364983879652392,0.340037530147757,0.407206355088588,0.370742588296246,0.625981666231114,0.437441699749099,0.6251941038545,0.568587043160886,0.0130202776084646,0.0130202776084646,0.0130202776084646,0.0446205749187391,0.0446205749187391,0.0446205749187391,8966.714,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,rAU9i,2019-01-04T01:29:33.877533Z
empirical_AIC_full,0.226088516665484,0.0877247374086069,1.07165818574689,0.461823813273661,0.367100848696252,0.345525072359054,0.387658707650197,0.366761542901834,0.632070965146297,0.438207765837677,0.582503065348941,0.555431939165432,0.0115319523716644,0.0119000297968171,0.0171332471028368,0.0494146691721769,0.0418480277981105,0.0418461245028161,8561.354,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,rAU9i,2019-01-04T01:29:33.877533Z
empirical_independence,1.39705165741441,0.295641923974362,7.22867477493433,2.9737894521077,1.15089051804494,1.10040075779965,1.28152166030493,1.17760431204984,1.11245810287918,1.02007024145262,1.0817995012716,1.07127051676462,Inf,Inf,Inf,Inf,Inf,Inf,2.83499999999913,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,rAU9i,2019-01-04T01:29:33.877533Z
Gaussian,0.0475276997950522,0.0160921939999452,0.23374368936538,0.0991211943867924,0.0523008362336877,0.0641962872447951,0.057177133576009,0.057891419018164,0.042448409856289,0.0474097226340221,0.0445214138629466,0.0449559603115184,,,,,,,4.8070000000007,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,rAU9i,2019-01-04T01:29:33.877533Z
copula,0.259975240477457,0.02572950679871,0.0765057751932341,0.120736840823134,0.133965803011115,0.114825598501905,0.139783010670229,0.129524804061083,0.134955447368837,0.113610972448013,0.101238494010472,0.11752318754791,,,,,,,10.8489999999947,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,rAU9i,2019-01-04T01:29:33.877533Z
empirical_sigma.01,0.0365802471429965,0.0639426040248358,0.058837714639198,0.0531201886023434,0.236239207642687,0.238429178509895,0.289996644600179,0.254888343584254,0.517776273905746,0.36937739585021,0.532126413714842,0.477824233101171,0.1,0.1,0.1,0.1,0.1,0.1,2.95400000000518,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,Br4KC,2019-01-04T02:42:27.755954Z
empirical_AIC_each_k,0.0669163536967196,0.0881640190877527,0.0850023144508118,0.0800275624117613,0.326626886136089,0.323179136612842,0.400864186727382,0.350223403158771,0.615165290195454,0.565407371724607,0.774113008671323,0.656392239773546,0.0139650156334216,0.0139650156334216,0.0139650156334216,0.0458672088526616,0.0458672088526616,0.0458672088526616,8565.943,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,Br4KC,2019-01-04T02:42:27.755954Z
empirical_AIC_full,0.0690313186469323,0.0898698100814937,0.0843809314191472,0.0810940200491911,0.331448620058108,0.316992962630179,0.401522250252984,0.349987944313757,0.62399325347521,0.532070729441506,0.742506459276784,0.637625459303308,0.0119329078015175,0.0185762168742882,0.0115794101565943,0.0412947887102722,0.0532653961401087,0.0459075035325383,8952.55,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,Br4KC,2019-01-04T02:42:27.755954Z
empirical_independence,0.268020752295902,0.357681539258248,0.332639194827777,0.319447162127309,1.02402044192827,1.07869609964693,0.992947392964568,1.03188797817993,1.02504249460083,1.16459433133562,0.96033196263056,1.05051452957843,Inf,Inf,Inf,Inf,Inf,Inf,2.81599999999889,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,Br4KC,2019-01-04T02:42:27.755954Z
Gaussian,0.0197056871200295,0.0389726105991334,0.0301369454150842,0.029605081044749,0.127968683817383,0.12094521009084,0.136738435592757,0.128550776500326,0.126260669212458,0.0931758876419002,0.0796310999751758,0.101461213568341,,,,,,,4.74199999999837,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,Br4KC,2019-01-04T02:42:27.755954Z
copula,0.0254360335360004,0.0420984923605092,0.0538416323730809,0.0404587194231968,0.164351813212786,0.148171701346703,0.201063160740248,0.171195558433246,0.358641302462896,0.226719558467259,0.258406953045641,0.286718552035679,,,,,,,10.6690000000017,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,Br4KC,2019-01-04T02:42:27.755954Z
empirical_sigma.01,1.23711472190636,0.322680777691254,0.432677375691227,0.664157625096281,0.210844062285526,0.223065897431625,0.207887320066763,0.213932426594638,0.296642004670952,0.269184492315385,0.322458588183912,0.295971530662852,0.1,0.1,0.1,0.1,0.1,0.1,6.906,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1241,EJIG1,2019-01-04T13:24:38.538980Z
empirical_AIC_each_k,1.21912985891181,0.296830478259064,0.571397583896594,0.695785973689157,0.249286674366468,0.260460534236995,0.249604022671758,0.253117077091741,0.355845229090854,0.312447697905563,0.376007440528507,0.347978210386332,0.100288790787736,0.100288790787736,0.100288790787736,0.0707106196587246,0.0707106196587246,0.0707106196587246,2248.433,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1241,EJIG1,2019-01-04T13:24:38.538980Z
empirical_AIC_full,1.4125435019028,0.304939204515774,0.570825899420615,0.762769535279728,0.246551611963565,0.259605414975208,0.257466783897864,0.254541270278879,0.353455296349688,0.323020912526377,0.385533171164183,0.353779370961808,0.12045341130285,0.0789470096110478,0.104387969067685,0.0647939318548554,0.0758669468308288,0.072210064357377,2762.705,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1241,EJIG1,2019-01-04T13:24:38.538980Z
empirical_independence,8.07183895810456,1.13667451763651,1.60156222320582,3.60335856631563,0.703127296179293,0.704054697624928,0.690805742628185,0.699329245477469,0.677419920252887,0.64406840339701,0.644332414428984,0.653292832800777,Inf,Inf,Inf,Inf,Inf,Inf,6.32700000000023,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1241,EJIG1,2019-01-04T13:24:38.538980Z
Gaussian,0.956505297159757,0.426439095944215,0.174841678576911,0.519262023893628,0.135266921403856,0.14093204505933,0.126047957089816,0.134082307851001,0.132220841513198,0.13577702371557,0.121811011694717,0.129781125153878,,,,,,,4.5010000000002,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1241,EJIG1,2019-01-04T13:24:38.538980Z
copula,3.8034677224395,0.638718831187968,0.351121695332421,1.59776941631996,0.196643979933967,0.213846918666732,0.185151246821754,0.198547381807484,0.213167957390904,0.175379887112522,0.184923051763222,0.191550984293195,,,,,,,11.0140000000001,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1241,EJIG1,2019-01-04T13:24:38.538980Z
empirical_sigma.01,1.2887001314191,0.171231553597429,0.196340339507543,0.552090674841356,0.155471000470959,0.138308678127811,0.10906783991168,0.13428250617015,0.223262779179709,0.186702648316894,0.157404437762058,0.191357099492989,0.1,0.1,0.1,0.1,0.1,0.1,6.855,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,tNcQ8,2019-01-04T13:24:38.392681Z
empirical_AIC_each_k,1.39602243538686,0.182874420517788,0.259889854578495,0.612928903494381,0.169413143148479,0.16211169201014,0.12863380727145,0.153386214143356,0.218452006256665,0.254806882270653,0.157033069414356,0.213960751199669,0.0613868881163183,0.0613868881163183,0.0613868881163183,0.0940876000384413,0.0940876000384413,0.0940876000384413,2907.411,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,tNcQ8,2019-01-04T13:24:38.392681Z
empirical_AIC_full,1.32436243762735,0.188506037641984,0.276336755040261,0.596401743436533,0.165975410283645,0.147363471888771,0.116539015124909,0.143292632432442,0.242593618116973,0.202474931859348,0.181278542880862,0.21061258888026,0.0691300065407287,0.0815078999385016,0.162111509751123,0.0864911374053998,0.100106907176212,0.0952210144808837,2467.447,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,tNcQ8,2019-01-04T13:24:38.392681Z
empirical_independence,2.27296325374902,0.900192719294141,0.704161382203817,1.29243911841566,0.582394070146735,0.620639750318442,0.683829366743848,0.628954395736342,0.586138201412838,0.606777921552028,0.621587231709539,0.604436026782933,Inf,Inf,Inf,Inf,Inf,Inf,5.94600000000082,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,tNcQ8,2019-01-04T13:24:38.392681Z
Gaussian,0.759328273112346,0.323218550484149,0.346229177727948,0.476258667108148,0.124201514849987,0.142242509642913,0.102536244518992,0.122993423003964,0.106407760836011,0.119586242125536,0.10679809642699,0.111914779007747,,,,,,,4.72999999999956,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,tNcQ8,2019-01-04T13:24:38.392681Z
copula,0.279796773416658,0.455839792596612,0.570014479649893,0.435217015221054,0.16362690518451,0.192186186886437,0.16424011764885,0.173351069906599,0.157425671564811,0.184942277079985,0.158470307658383,0.167402608363108,,,,,,,10.2809999999999,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,tNcQ8,2019-01-04T13:24:38.392681Z
empirical_sigma.01,0.181237171770908,0.206325054666537,0.156703215760146,0.181421814065864,0.178878467000396,0.193429616402007,0.200463066660389,0.190923716687597,0.246136305565941,0.276434747682906,0.282304545965627,0.268010459421988,0.1,0.1,0.1,0.1,0.1,0.1,7.281,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1242,rGsWJ,2019-01-04T13:24:38.952419Z
empirical_AIC_each_k,0.267189716865604,0.268071128188379,0.17691321325197,0.237391352768651,0.2205538756444,0.244435997412952,0.231535502408417,0.232175125155256,0.276556390790454,0.358547840994732,0.31284308740131,0.316844534512457,0.0459456370314466,0.0459456370314466,0.0459456370314466,0.0831912928920622,0.0831912928920622,0.0831912928920622,2935.198,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1242,rGsWJ,2019-01-04T13:24:38.952419Z
empirical_AIC_full,0.179267265746281,0.206033762125543,0.16180891146523,0.182369979779018,0.185340862338729,0.196886009931603,0.21688311582101,0.199703329363781,0.249475746909717,0.273692217704406,0.307511932346227,0.27729066526889,0.11817131881656,0.162563966362208,0.0623788374835425,0.0805458885057839,0.0768867110988802,0.0958191883974802,2651.018,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1242,rGsWJ,2019-01-04T13:24:38.952419Z
empirical_independence,0.730282550178689,0.714059711725479,0.589204301945207,0.677848854616458,0.750530756390666,0.644959392963779,0.737887298793245,0.71112581604923,0.704834870432202,0.581011927117292,0.626929839414224,0.639235778732676,Inf,Inf,Inf,Inf,Inf,Inf,4.48500000000058,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1242,rGsWJ,2019-01-04T13:24:38.952419Z
Gaussian,0.192356415625428,0.148267393654418,0.0923843129591568,0.144336040746334,0.115670909382023,0.103624940024805,0.112091214709772,0.110462354705533,0.106870209603613,0.0922154993088627,0.0843171664570786,0.094745767536133,,,,,,,3.6869999999999,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1242,rGsWJ,2019-01-04T13:24:38.952419Z
copula,0.354930790462846,0.270852878339864,0.164830683651577,0.263538117484762,0.211633252284942,0.197314211462209,0.18005226215019,0.19633324196578,0.248839223105783,0.206393285009437,0.175405863658788,0.212040274570066,,,,,,,9.68099999999959,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1242,rGsWJ,2019-01-04T13:24:38.952419Z
empirical_sigma.01,0.176592088761365,0.261528916700279,0.204508495718092,0.214209833726579,0.128594141661975,0.161244040781215,0.127412963227316,0.139083715223502,0.225901043080293,0.296303344109948,0.204852724646013,0.245168015222117,0.1,0.1,0.1,0.1,0.1,0.1,7.099,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1240,d9XcX,2019-01-04T13:24:38.366080Z
empirical_AIC_each_k,0.275147652953299,0.370025203785563,0.24353198992141,0.296234948886757,0.18692706992163,0.23714897677263,0.171246585558818,0.198440877417693,0.323518593473417,0.437681981863744,0.260256156799255,0.348284783478665,0.0410972373871673,0.0410972373871673,0.0410972373871673,0.0843016310687968,0.0843016310687968,0.0843016310687968,3908.83,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1240,d9XcX,2019-01-04T13:24:38.366080Z
empirical_AIC_full,0.249657511489406,0.298233581520595,0.257355166609665,0.268415419873222,0.186305795061421,0.222497621065088,0.143932213472311,0.184245209866274,0.309608723257348,0.43455942016702,0.2228484296599,0.334278985324885,0.0420711198866239,0.0448283158682665,0.182919794536712,0.0932677733673543,0.0819238678190823,0.078736510981823,2567.56,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1240,d9XcX,2019-01-04T13:24:38.366080Z
empirical_independence,0.782692437387186,0.943715569697438,0.918515960685161,0.881641322589928,0.606318173130362,0.713561441099265,0.58784511484236,0.635908243023996,0.615365956644108,0.718475707323423,0.610121923258567,0.650103080560925,Inf,Inf,Inf,Inf,Inf,Inf,5.48199999999997,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1240,d9XcX,2019-01-04T13:24:38.366080Z
Gaussian,0.139146505234337,0.356875840513072,0.205374715671996,0.233799020473135,0.0956939544927997,0.115805563120144,0.104484510516925,0.105328009376623,0.101775140981553,0.117548866619217,0.105934439486198,0.108574445065246,,,,,,,4.34400000000005,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1240,d9XcX,2019-01-04T13:24:38.366080Z
copula,0.235341956190684,0.95268051182966,0.345786142562801,0.511269536861049,0.16460757033821,0.193340205011188,0.158713630591898,0.172220468647099,0.19213888325038,0.222749096961818,0.176472800821109,0.197972011333701,,,,,,,11.8909999999996,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1240,d9XcX,2019-01-04T13:24:38.366080Z
empirical_sigma.01,0.178270712160367,0.393863336876667,0.221121465612353,0.264418504883129,0.190598998648988,0.186900913399405,0.181519021026139,0.186339644358177,0.273160495696415,0.333757545637524,0.231576479857948,0.281707486645878,0.1,0.1,0.1,0.1,0.1,0.1,6.646,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,BYxTG,2019-01-04T13:24:38.475991Z
empirical_AIC_each_k,0.287739435625627,0.635843072441134,0.232766269496691,0.385449592521151,0.227946575111576,0.230033977288809,0.214515863109024,0.22416547183647,0.310150033031085,0.334784085915547,0.267331688342251,0.304417923225291,0.0377255532153433,0.0377255532153433,0.0377255532153433,0.0939439404471391,0.0939439404471391,0.0939439404471391,3896.032,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,BYxTG,2019-01-04T13:24:38.475991Z
empirical_AIC_full,0.273910248195027,0.715017378302708,0.228251394437225,0.405726340311653,0.232588722683254,0.238617705312172,0.21942875176123,0.230211726585552,0.334205040964382,0.362527511601536,0.278837981432991,0.326045378604446,0.0521458253667431,0.0371087504085204,0.0369799259556475,0.121239613461552,0.0785622923958595,0.0848646551654778,2965.406,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,BYxTG,2019-01-04T13:24:38.475991Z
empirical_independence,0.814805754586866,1.22672998891682,0.725560873439433,0.922365538981039,0.680529143920746,0.720415506591133,0.793033628081906,0.731326092864595,0.596628229050616,0.743902921422494,0.825144615621168,0.727120454232025,Inf,Inf,Inf,Inf,Inf,Inf,5.34799999999996,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,BYxTG,2019-01-04T13:24:38.475991Z
Gaussian,0.17853088705858,0.232562834887615,0.148456957847864,0.186516893264686,0.0930378649421626,0.157043873089134,0.116891469156418,0.122324402395905,0.0886321499549189,0.134488020367279,0.126045457302989,0.120623382468086,,,,,,,4.59299999999985,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,BYxTG,2019-01-04T13:24:38.475991Z
copula,0.311654709074922,0.434644973057732,0.234844637251354,0.327048106461336,0.153751241085128,0.203410276394745,0.198544493780624,0.185235337086832,0.144400816366167,0.255645637049754,0.250222869881843,0.223103905762865,,,,,,,11.7370000000001,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,BYxTG,2019-01-04T13:24:38.475991Z
empirical_sigma.01,0.313239328771876,0.162951568162792,0.113676302256059,0.196622399730243,0.271139008128606,0.218118696126468,0.234881012590963,0.241379572282012,0.399828703356095,0.281823736069744,0.419917135383039,0.37162337282592,0.1,0.1,0.1,0.1,0.1,0.1,5.90800000000036,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1241,WeY0x,2019-01-04T14:48:49.155697Z
empirical_AIC_each_k,0.354198404964365,0.202082955412854,0.151788644091742,0.236023334822987,0.308554367604,0.261162773147625,0.291985598155694,0.28723424630244,0.456883000822348,0.354864749001181,0.480723955793268,0.433260087390983,0.0723164894375212,0.0723164894375212,0.0723164894375212,0.0696200905374161,0.0696200905374161,0.0696200905374161,2312.087,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1241,WeY0x,2019-01-04T14:48:49.155697Z
empirical_AIC_full,0.351972426653181,0.213811876070749,0.18150675575175,0.249097019491893,0.311179424049193,0.258458743178381,0.338506148408043,0.302714771878539,0.465963482080634,0.3581976862478,0.524478323537597,0.454487575527712,0.0931797661247472,0.073528679867416,0.0423397061476062,0.0515525931777061,0.0783458516862135,0.0697211325219307,2855.677,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1241,WeY0x,2019-01-04T14:48:49.155697Z
empirical_independence,1.04102923315367,1.1614929341784,0.576463085990658,0.926328417774245,0.850412545132785,0.852543260327148,0.832745207383408,0.84523367094778,0.830571434736673,0.790385694497247,0.813292974080091,0.808913572025656,Inf,Inf,Inf,Inf,Inf,Inf,5.76400000000103,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1241,WeY0x,2019-01-04T14:48:49.155697Z
Gaussian,0.148101068247576,0.376716142505541,0.103615712843746,0.209477641198954,0.145159887050256,0.183280944873505,0.14123220547294,0.156557679132234,0.150941580788136,0.184996875562415,0.189528163538209,0.17643606760518,,,,,,,4.55099999999948,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1241,WeY0x,2019-01-04T14:48:49.155697Z
copula,0.275188570549487,0.441697813493989,0.186259296635175,0.301048560226217,0.261680609069571,0.293349102235036,0.247711377866881,0.267580363057163,0.261722772043746,0.25520043003858,0.262476274811925,0.259655210469302,,,,,,,11.6470000000008,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1241,WeY0x,2019-01-04T14:48:49.155697Z
empirical_sigma.01,0.114981462174468,0.322926346478788,0.106088731648047,0.181332180100434,0.277858310119463,0.244588996930761,0.238071731409631,0.253506346153285,0.571544173887668,0.357877012793189,0.527029982548712,0.492785771997777,0.1,0.1,0.1,0.1,0.1,0.1,4.46399999999994,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,bpYA1,2019-01-04T14:58:19.107690Z
empirical_AIC_each_k,0.119644535552483,0.373426035554433,0.126169002316716,0.20641319114121,0.307882560037199,0.275533075141263,0.271712116122416,0.285042583766959,0.620951646478901,0.404117298440999,0.55446932134809,0.532726464618418,0.100546575682841,0.100546575682841,0.100546575682841,0.070154545477653,0.070154545477653,0.070154545477653,2048.657,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,bpYA1,2019-01-04T14:58:19.107690Z
